
Chosen parameter values: r = 1.0, a = 0.1, z = 1.5, e = 0.75, K = 25.0.


Final population value per unit area:
Predator, 2.01550190005783
Prey, 19.967181103536205

         334937 function calls (329744 primitive calls) in 0.702 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
       22    0.001    0.000    0.001    0.000 {_io.open}
       90    0.000    0.000    0.000    0.000 {_sre.compile}
      198    0.000    0.000    0.000    0.000 {_sre.getlower}
        2    0.000    0.000    0.000    0.000 {_ssl.txt2obj}
       18    0.000    0.000    0.000    0.000 {_struct.calcsize}
        2    0.000    0.000    0.000    0.000 {_struct.unpack}
       22    0.000    0.000    0.000    0.000 {_tkinter._flatten}
        1    0.117    0.117    0.117    0.117 {_tkinter.create}
     2874    0.001    0.000    0.001    0.000 {abs}
      150    0.000    0.000    0.000    0.000 {all}
      634    0.001    0.000    0.005    0.000 {any}
        2    0.000    0.000    0.000    0.000 {binascii.hexlify}
     2978    0.004    0.000    0.004    0.000 {built-in method __new__ of type object at 0x906bc0}
       70    0.028    0.000    0.028    0.000 {built-in method call}
      500    0.001    0.000    0.001    0.000 {built-in method compress}
       41    0.000    0.000    0.000    0.000 {built-in method createcommand}
       35    0.001    0.000    0.001    0.000 {built-in method flush}
        1    0.000    0.000    0.000    0.000 {built-in method getboolean}
        2    0.000    0.000    0.000    0.000 {built-in method getvar}
        1    0.000    0.000    0.000    0.000 {built-in method globalsetvar}
        1    0.000    0.000    0.000    0.000 {built-in method today}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.010    0.010    0.010    0.010 {cPickle.load}
     1829    0.000    0.000    0.000    0.000 {callable}
     1769    0.000    0.000    0.000    0.000 {chr}
        3    0.000    0.000    0.000    0.000 {cmp}
        7    0.000    0.000    0.000    0.000 {compile}
       17    0.000    0.000    0.000    0.000 {delattr}
       40    0.002    0.000    0.002    0.000 {dir}
       20    0.000    0.000    0.000    0.000 {divmod}
       23    0.001    0.000    0.003    0.000 {eval}
       10    0.000    0.000    0.000    0.000 {fcntl.fcntl}
        6    0.000    0.000    0.000    0.000 {filter}
        2    0.001    0.001    0.001    0.001 {function seed at 0x7f3d79e12b18}
     9450    0.004    0.000    0.004    0.000 {getattr}
      555    0.000    0.000    0.000    0.000 {globals}
     2628    0.002    0.000    0.002    0.000 {hasattr}
  687/526    0.000    0.000    0.003    0.000 {hash}
      996    0.000    0.000    0.000    0.000 {id}
16731/16729    0.005    0.000    0.006    0.000 {isinstance}
   148/97    0.000    0.000    0.001    0.000 {issubclass}
     2814    0.001    0.000    0.001    0.000 {iter}
28569/28118    0.003    0.000    0.004    0.000 {len}
        5    0.000    0.000    0.000    0.000 {locals}
       31    0.000    0.000    0.013    0.000 {map}
        6    0.000    0.000    0.000    0.000 {math.ceil}
        2    0.000    0.000    0.000    0.000 {math.cos}
        1    0.000    0.000    0.000    0.000 {math.exp}
       13    0.000    0.000    0.000    0.000 {math.floor}
       17    0.000    0.000    0.000    0.000 {math.log10}
        4    0.000    0.000    0.000    0.000 {math.log}
        2    0.000    0.000    0.000    0.000 {math.sin}
        1    0.000    0.000    0.000    0.000 {math.sqrt}
      114    0.000    0.000    0.000    0.000 {matplotlib._path.affine_transform}
       30    0.000    0.000    0.000    0.000 {matplotlib._path.cleanup_path}
       56    0.001    0.000    0.002    0.000 {matplotlib._path.convert_to_string}
        2    0.000    0.000    0.000    0.000 {matplotlib._path.count_bboxes_overlapping_bbox}
        2    0.000    0.000    0.000    0.000 {matplotlib._path.get_path_extents}
        4    0.001    0.000    0.001    0.000 {matplotlib._path.path_intersects_path}
        1    0.000    0.000    0.000    0.000 {matplotlib._path.point_in_path}
        2    0.000    0.000    0.000    0.000 {matplotlib._path.update_path_extents}
        1    0.000    0.000    0.000    0.000 {matplotlib.ttconv.get_pdf_charprocs}
      698    0.000    0.000    0.000    0.000 {max}
        3    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
       72    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'thread.lock' objects}
       66    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       35    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       27    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
       21    0.000    0.000    0.000    0.000 {method 'accumulate' of 'numpy.ufunc' objects}
       11    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
      978    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
      765    0.001    0.000    0.004    0.000 {method 'all' of 'numpy.ndarray' objects}
     3772    0.002    0.000    0.009    0.000 {method 'any' of 'numpy.ndarray' objects}
    12349    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
       15    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
       40    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       77    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
        6    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
      115    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      225    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
      108    0.000    0.000    0.000    0.000 {method 'count' of 'unicode' objects}
       37    0.000    0.000    0.002    0.000 {method 'decode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
     1152    0.001    0.000    0.001    0.000 {method 'encode' of 'unicode' objects}
      263    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
       29    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       78    0.000    0.000    0.000    0.000 {method 'endswith' of 'unicode' objects}
        2    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
       18    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'unicode' objects}
      682    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      940    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        7    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      155    0.000    0.000    0.000    0.000 {method 'find' of 'unicode' objects}
        9    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
      104    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
      355    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       71    0.000    0.000    0.000    0.000 {method 'format' of 'unicode' objects}
3897/3838    0.001    0.000    0.002    0.000 {method 'get' of 'dict' objects}
       13    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'get_charmap' of 'matplotlib.ft2font.FT2Font' objects}
       56    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
       34    0.000    0.000    0.000    0.000 {method 'get_glyph_name' of 'matplotlib.ft2font.FT2Font' objects}
        1    0.000    0.000    0.000    0.000 {method 'get_sfnt' of 'matplotlib.ft2font.FT2Font' objects}
        2    0.000    0.000    0.000    0.000 {method 'get_sfnt_table' of 'matplotlib.ft2font.FT2Font' objects}
       56    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
       34    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
      499    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
       42    0.000    0.000    0.000    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
       21    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
       40    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       23    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      527    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
       72    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
      157    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
     1370    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
       62    0.000    0.000    0.000    0.000 {method 'iterkeys' of 'dict' objects}
      649    0.000    0.000    0.000    0.000 {method 'itervalues' of 'dict' objects}
  915/906    0.000    0.000    0.001    0.000 {method 'join' of 'str' objects}
      440    0.001    0.000    0.001    0.000 {method 'join' of 'unicode' objects}
       31    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       56    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
      130    0.000    0.000    0.000    0.000 {method 'ljust' of 'unicode' objects}
      256    0.001    0.000    0.001    0.000 {method 'load_char' of 'matplotlib.ft2font.FT2Font' objects}
       11    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
    11927    0.003    0.000    0.003    0.000 {method 'lower' of 'unicode' objects}
       13    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      668    0.001    0.000    0.001    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
       52    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
       46    0.000    0.000    0.000    0.000 {method 'min' of 'numpy.ndarray' objects}
      407    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        6    0.000    0.000    0.000    0.000 {method 'partition' of 'unicode' objects}
      812    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       31    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'ptp' of 'numpy.ndarray' objects}
       30    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
      191    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     4745    0.010    0.000    0.010    0.000 {method 'reduce' of 'numpy.ufunc' objects}
       10    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
      112    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
      676    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
      121    0.003    0.000    0.003    0.000 {method 'replace' of 'str' objects}
      211    0.000    0.000    0.000    0.000 {method 'replace' of 'unicode' objects}
      104    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       51    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       66    0.000    0.000    0.000    0.000 {method 'rfind' of 'unicode' objects}
        6    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.ndarray' objects}
     1177    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'unicode' objects}
      398    0.002    0.000    0.002    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
       77    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
       77    0.003    0.000    0.003    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
      183    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       22    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       29    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        6    0.000    0.000    0.000    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
      104    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
     2049    0.001    0.000    0.001    0.000 {method 'split' of 'unicode' objects}
        7    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
      217    0.000    0.000    0.000    0.000 {method 'start' of '_sre.SRE_Match' objects}
     7131    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
    13027    0.002    0.000    0.002    0.000 {method 'startswith' of 'unicode' objects}
        1    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
      358    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
     2982    0.001    0.000    0.001    0.000 {method 'strip' of 'unicode' objects}
      765    0.003    0.000    0.004    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
        4    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
       53    0.000    0.000    0.000    0.000 {method 'tell' of 'file' objects}
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
      227    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
      396    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       21    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
       68    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
      748    0.001    0.000    0.001    0.000 {method 'write' of 'file' objects}
     1575    0.000    0.000    0.000    0.000 {min}
        7    0.000    0.000    0.000    0.000 {next}
      279    0.000    0.000    0.000    0.000 {numpy.core.multiarray.add_docstring}
       15    0.000    0.000    0.000    0.000 {numpy.core.multiarray.arange}
     6307    0.007    0.000    0.007    0.000 {numpy.core.multiarray.array}
        6    0.000    0.000    0.000    0.000 {numpy.core.multiarray.concatenate}
